,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
251,,,,,,,,,,,,,,,,,1.207119,,,,,,,,,,,,,,5178fde7-5869-45d3-a852-2dd37bea5fdb,807,,"[87.2, 5.2]",3930163,16,,,,2.7515445,,Right Foot,,,"[78.2, 8.9]",Ground Pass,9.730879,,,,,Jude Bellingham,30714.0,,,,,,1,Regular Play,Kieran Trippier,3308.0,Left Back,21,England,768,['dcc25458-c970-40c1-9fb8-ef6466ba0d17'],50,,,,,,,,,,,,,,,,,England,768,00:16:50.810,Pass,
252,,,,,,,,,,,,,,,,,2.346916,,,,,,,,,,,,,,6601b55a-1f1f-4035-a68d-b9cd4cfd6d93,813,,"[75.7, 5.8]",3930163,17,,,,2.8316061,,Left Foot,,,"[62.9, 9.9]",Ground Pass,13.44061,,,,,Marc Guehi,34526.0,,,,,Free Kick,1,From Free Kick,Jude Bellingham,30714.0,Center Attacking Midfield,22,England,768,['d7e4e7eb-edbf-404b-ac84-68d6adaf7147'],1,,,,,,,,,,,,,,,,,England,768,00:17:01.227,Pass,
253,,,,,,,,,,,,,,,,,0.589903,,,,,,,,,,,,,,fdf8b999-4fdb-4224-8c17-8d67ea74932b,816,,"[63.3, 9.9]",3930163,17,,,,0.31290123,,Right Foot,,,"[66.7, 11.0]",Ground Pass,3.5735137,,,,,Jude Bellingham,30714.0,,,,,,1,From Free Kick,Marc Guehi,34526.0,Left Center Back,22,England,768,['ebb614a5-d1fe-46b9-965a-b1ec669f257f'],3,,,,,,,,,,,,,,,,,England,768,00:17:03.654,Pass,
254,,,,,,,,,,,,,,,,,1.059494,,,,,,,,,,,,,,9199291f-851e-4482-93a4-f2843eba912b,819,,"[66.7, 11.0]",3930163,17,,,,1.7304984,,Right Foot,,,"[64.3, 25.9]",Ground Pass,15.092051,,,,,Declan Rice,3943.0,,,,,,1,From Free Kick,Jude Bellingham,30714.0,Center Attacking Midfield,22,England,768,['7c55bc2d-eff0-4fdc-a1a5-16ba650da72b'],4,,,,,,,,,,,,,,,,,England,768,00:17:04.303,Pass,
255,,,,,,,,,,,,,,,,,0.705909,,,,,,,,,,,,,,f2fa20ad-23a3-46ad-a254-cf68255bb33f,822,,"[65.0, 26.6]",3930163,17,,,,-1.5191182,,Right Foot,,,"[65.3, 20.8]",Ground Pass,5.8077536,,,,,Jude Bellingham,30714.0,,,,,,1,From Free Kick,Declan Rice,3943.0,Left Defensive Midfield,22,England,768,['ba69cfad-788f-4233-988c-f0c88777a6bb'],5,,,,,,,,,,,,,,,,,England,768,00:17:05.519,Pass,
256,,,,,,,,,,,,,,,,,2.282555,,,,,,,,,,,,,,81571fdb-42bc-48a4-9dea-8a2af81d723e,825,,"[66.4, 22.4]",3930163,17,,,,1.4544412,,Right Foot,,,"[70.9, 60.9]",High Pass,38.762096,,,,,Kyle Walker,3205.0,,,,,,1,From Free Kick,Jude Bellingham,30714.0,Center Attacking Midfield,22,England,768,['d9c8cdee-2804-445f-a54c-8c1dde830028'],7,,,,,,,,,,,,,,,,,England,768,00:17:07.257,Pass,
257,,,,,,,,,,,,,,,,,1.343666,,,,,,,,,,,,,,1f681498-0914-431c-a875-42cdb7a54f4f,828,,"[80.3, 76.6]",3930163,17,,,,-0.06532747,,Right Foot,,,"[91.0, 75.9]",Ground Pass,10.722873,,,Incomplete,,Bukayo Saka,22084.0,,,,,,1,From Free Kick,Kyle Walker,3205.0,Right Back,22,England,768,"['b82c204d-ceea-40c9-90a6-f32383eb9e73', 'b8c3724f-0bf6-47ff-8108-597790605e3f']",11,,,,,,,,,,,,,,,,,England,768,00:17:11.772,Pass,
258,,,,,,,,,,,,,,,,,1.188627,,,,,,,,,,,,,,ac72332e-d919-4dda-bd0f-5f11ca927c37,833,,"[35.4, 1.2]",3930163,17,,,,0.742801,,Left Foot,,,"[51.3, 15.8]",High Pass,21.586338,,,,,Aleksandar Mitrović,4269.0,,,,,,1,From Counter,Filip Kostić,5591.0,Left Wing Back,23,Serbia,786,"['74a505bb-10e0-43f8-8548-b9f1457e93d9', 'd3a5654d-1129-41f2-8e69-74469f9cdb94']",14,,,,,,,,,,,,,,,,,Serbia,786,00:17:14.480,Pass,True
259,,,,,,,,,,,,,,,,,0.854681,,,,,,,,,,,,,,73d7caca-6cb8-4e52-8a4c-95f38b7e0100,840,,"[41.2, 17.2]",3930163,17,True,,,-2.4697971,,Right Foot,,,"[32.9, 10.6]",Ground Pass,10.604244,,,,,Strahinja Pavlović,27719.0,,,,,Recovery,1,Regular Play,Saša Lukić,6687.0,Right Defensive Midfield,24,Serbia,786,"['13e2f2bb-5c1d-4ce7-88a9-e1c61b40e03b', '6f896f4b-e9b8-4b60-960d-2aad30afa54b']",18,,,,,,,,,,,,,,,,,Serbia,786,00:17:18.392,Pass,True
260,,,,,,,,,,,,,,,,,0.582862,,,,,,,,,,,,,,168cce44-6fb5-4b61-8823-2c512f0cde39,842,,"[32.9, 10.6]",3930163,17,,,,0.11065722,,Left Foot,,,"[41.9, 11.6]",Ground Pass,9.055386,,,,,Sergej Milinković-Savić,5589.0,,,,,,1,Regular Play,Strahinja Pavlović,27719.0,Left Center Back,24,Serbia,786,['3f15b77e-f36b-43da-916c-a207477b412a'],20,,,,,,,,,,,,,,,,,Serbia,786,00:17:20.660,Pass,
261,,,,,,,,,,,,,,,,,1.752478,,,,,,,,,,,,,,b2511b66-ac0e-4811-b94d-89a8ee050e1b,845,,"[41.9, 11.6]",3930163,17,,,,2.5882037,,Right Foot,,,"[19.4, 25.5]",Ground Pass,26.447306,,,,,Nikola Milenković,5603.0,,,,,,1,Regular Play,Sergej Milinković-Savić,5589.0,Left Attacking Midfield,24,Serbia,786,['dad0c0c3-9640-4ff7-9d1b-b0aaf4b10261'],21,,,,,,,,,,,,,,,,,Serbia,786,00:17:21.260,Pass,
262,,,,,,,,,,,,,,,,,1.293638,,,,,,,,,,,,,,a63a8abc-d116-4ca2-b2d2-f7e5179a49a2,848,,"[19.4, 25.1]",3930163,17,,,,1.3323642,,Right Foot,,,"[22.9, 39.5]",Ground Pass,14.819244,,,,,Saša Lukić,6687.0,,,,,,1,Regular Play,Nikola Milenković,5603.0,Center Back,24,Serbia,786,['b54fd6bf-b38e-4348-881f-4d2d870306fb'],24,,,,,,,,,,,,,,,,,Serbia,786,00:17:24.272,Pass,
263,,,,,,,,,,,,,,,,,1.809843,,,,,,,,,,,,,,b593f514-f5bc-498f-ae51-5b7f98ea4a96,852,,"[41.6, 50.1]",3930163,17,,,,1.5392753,,Left Foot,,,"[42.3, 72.3]",Ground Pass,22.211033,,,,,Milos Veljkovic,6321.0,,,,,,1,Regular Play,Saša Lukić,6687.0,Right Defensive Midfield,24,Serbia,786,"['11c9c26f-8837-4139-b459-377ece8edd2c', '3ca08f64-898a-4705-9f3d-83416609590c']",29,,,,,,,,,,,,,,,,,Serbia,786,00:17:29.368,Pass,True
264,,,,,,,,,,,,,,,,,2.394505,,,,,,,,,,,,,,159b3857-3d48-478f-b584-acf7dfaa8cdb,855,,"[41.9, 70.9]",3930163,17,,,,-2.01394,,Right Foot,,,"[26.0, 37.4]",Ground Pass,37.081802,,,,,Nikola Milenković,5603.0,,,,,,1,Regular Play,Milos Veljkovic,6321.0,Right Center Back,24,Serbia,786,['d619116c-83d8-4ae3-911a-c94e451677f8'],32,,,,,,,,,,,,,,,,,Serbia,786,00:17:32.383,Pass,
265,,,,,,,,,,,,,,,,,1.671055,,,,,,,,,,,,,,e56d85da-da77-419d-a178-c536cae8b677,858,,"[26.3, 37.4]",3930163,17,,,,-0.6346518,,Right Foot,,,"[35.4, 30.7]",Ground Pass,11.300443,,,,,Nemanja Gudelj,16489.0,,,,,,1,Regular Play,Nikola Milenković,5603.0,Center Back,24,Serbia,786,['da5a23f6-03b7-464a-bb45-d457f45742a1'],35,,,,,,,,,,,,,,,,,Serbia,786,00:17:35.224,Pass,
266,,,,,,,,,,,,,,,,,1.917838,,,,,,,,,,,,,,daae079a-1dfd-42c4-9870-3a17ffb2bdbe,861,,"[42.6, 23.0]",3930163,17,,,,-0.9720875,,Right Foot,,,"[57.2, 1.6]",Ground Pass,25.905983,,,,,Filip Kostić,5591.0,,,,,,1,Regular Play,Nemanja Gudelj,16489.0,Left Defensive Midfield,24,Serbia,786,['c9ba56cf-72cc-4939-8ecb-943ddff5403c'],38,,,,,,,,,,,,,,,,,Serbia,786,00:17:38.664,Pass,
267,,,,,,,,,,,,,,,,,1.300734,,,,,,,,,,,,,,fce103df-6640-4b6b-b6d9-397f9a5a6808,864,,"[57.2, 1.6]",3930163,17,,,,2.624774,,Left Foot,,,"[43.3, 9.5]",Ground Pass,15.988121,,,,,Nemanja Gudelj,16489.0,,,,,,1,Regular Play,Filip Kostić,5591.0,Left Wing Back,24,Serbia,786,['6fc05234-674c-4bfc-9ec3-ababbd4ba32c'],41,,,,,,,,,,,,,,,,,Serbia,786,00:17:41.658,Pass,
268,,,,,,,,,,,,,,,,,2.191173,,,,,,,,,,,,,,b4abef2b-1128-4da8-b2ef-d2cbba582ec5,867,,"[43.3, 9.5]",3930163,17,,,,1.6019388,,Right Foot,,,"[42.3, 41.6]",Ground Pass,32.115574,,,,,Nikola Milenković,5603.0,,,,,,1,Regular Play,Nemanja Gudelj,16489.0,Left Defensive Midfield,24,Serbia,786,['383eca0d-9a24-4c91-8cf7-ad6adabee63d'],44,,,,,,,,,,,,,,,,,Serbia,786,00:17:44.338,Pass,
269,,,,,,,,,,,,,,,,,0.76237,,,,,,,,,,,,,,7332407f-31a8-4db6-bb57-b85906623f67,870,,"[46.1, 45.7]",3930163,17,,,,-0.06016825,,Right Foot,,,"[54.4, 45.2]",Ground Pass,8.315046,,,,,Saša Lukić,6687.0,,,,,,1,Regular Play,Nikola Milenković,5603.0,Center Back,24,Serbia,786,['ef453a7f-cad0-4902-86cb-5ee1e28c5efd'],48,,,,,,,,,,,,,,,,,Serbia,786,00:17:48.268,Pass,
270,,,,,,,,,,,,,,,,,1.343948,,,,,,,,,,,,,,e6038e66-c2b7-4e7b-935a-0ee703f82ab2,873,,"[49.9, 47.8]",3930163,17,,,,1.5280873,,Right Foot,,,"[50.9, 71.2]",Ground Pass,23.421358,,,,,Milos Veljkovic,6321.0,,,,,,1,Regular Play,Saša Lukić,6687.0,Right Defensive Midfield,24,Serbia,786,['a73f9eaf-19d9-4c7e-8e04-eab81e0f1342'],50,,,,,,,,,,,,,,,,,Serbia,786,00:17:50.128,Pass,
271,,,,,,,,,,,,,,,,,1.103568,,,,,,,,,,,,,,d4919445-ba76-4e06-83c0-b74b6f786edf,876,,"[49.2, 69.7]",3930163,17,,,,-1.8662372,,Left Foot,,,"[46.4, 60.5]",Ground Pass,9.6166525,,,,,Saša Lukić,6687.0,,,,,,1,Regular Play,Milos Veljkovic,6321.0,Right Center Back,24,Serbia,786,['f36741d8-1768-42a1-bee2-776b65f00263'],52,,,,,,,,,,,,,,,,,Serbia,786,00:17:52.343,Pass,
272,,,,,,,,,,,,,,,,,0.859578,,,,,,,,,,,,,,13ffd193-4797-4ede-ac93-ff8eb57d9f35,879,,"[46.4, 60.5]",3930163,17,,,,0.08727771,,Right Foot,,,"[62.4, 61.9]",Ground Pass,16.061132,,,,,Dušan Vlahović,18015.0,,,,,,1,Regular Play,Saša Lukić,6687.0,Right Defensive Midfield,24,Serbia,786,['b30c39e0-3c77-46ef-b951-32c102c8b44a'],53,,,,,,,,,,,,,,,,,Serbia,786,00:17:53.934,Pass,
273,,,,,,,,,,,,,,,,,0.558434,,,,,,,,,,,,,,6827b1d9-7212-48c9-b781-cb6dbe2932a7,886,,"[73.1, 17.2]",3930163,17,,,,1.0789871,,Left Foot,,,"[74.6, 20.0]",Ground Pass,3.176476,,,Incomplete,,Harry Kane,10955.0,,,,,Recovery,1,Regular Play,Jude Bellingham,30714.0,Center Attacking Midfield,25,England,768,"['2acba6bb-642d-4804-a8c3-3124f023a38e', 'e2548bb1-4d99-46f6-bb42-9180a451623b', 'e6bc59b1-497e-4d17-8119-5ed6a35bb54e']",57,,,,,,,,,,,,,,,,,England,768,00:17:57.488,Pass,True
274,,,,,,,,,,,,,,,,,0.592032,,,,,,,,,,,,,,e6656506-c7b4-4609-bf6c-2aed55a2435f,890,,"[79.6, 24.6]",3930163,17,,,,2.529055,,Right Foot,,,"[75.9, 27.2]",Ground Pass,4.5221677,,,,,Phil Foden,4354.0,,,,,Recovery,1,Regular Play,Harry Kane,10955.0,Center Forward,25,England,768,"['aad591d1-93c9-420d-a269-b6e78c1f8cc9', 'f45ac991-ae1d-4d02-be6a-8d3e36838801']",59,,,,,,,,,,,,,,,,,England,768,00:17:59.133,Pass,True
275,,,,,,,,,,,,,,,,,1.246398,,,,,,,,,,,,,,1b23c711-c3c2-434b-b27f-bb430ca36a65,895,,"[86.9, 42.3]",3930163,18,,,,1.1610384,b4037d07-f01d-41d7-a4da-a7659965dee4,Right Foot,,,"[91.2, 52.2]",Ground Pass,10.793516,,,,,Trent Alexander-Arnold,3664.0,True,,,,,1,Regular Play,Phil Foden,4354.0,Left Wing,25,England,768,['26db154b-a8e0-4826-9b88-f47538c02caf'],2,,,,,,,,,,,,,,,,,England,768,00:18:02.371,Pass,
276,,,,,,,,,,,,,,,,,1.378743,,,,,,,,,,,,,,44e6132a-38d6-4fe4-9551-ff8901dde2ab,900,,"[4.9, 41.1]",3930163,18,True,,,-0.9108618,,Right Foot,,,"[14.6, 28.6]",Ground Pass,15.822136,,,,,Nikola Milenković,5603.0,,,,,Goal Kick,1,From Goal Kick,Predrag Rajković,15731.0,Goalkeeper,26,Serbia,786,['e04ca6b2-f63f-40d9-aef2-a0c2cea7fff7'],30,,,,,,,,,,,,,,,,,Serbia,786,00:18:30.533,Pass,
277,,,,,,,,,,,,,,,,,1.222679,,,,,,,,,,,,,,cf3a1511-b62c-4d1c-a496-858f58c5870d,902,,"[14.6, 28.6]",3930163,18,,,,-0.16261382,,Right Foot,,,"[27.4, 26.5]",Ground Pass,12.971122,,,,,Nemanja Gudelj,16489.0,,,,,,1,From Goal Kick,Nikola Milenković,5603.0,Center Back,26,Serbia,786,['af528d66-985e-4cc9-a8d2-0d2e53c21db0'],33,,,,,,,,,,,,,,,,,Serbia,786,00:18:33.145,Pass,
278,,,,,,,,,,,,,,,,,1.337373,,,,,,,,,,,,,,3cd8696e-0e76-42fd-b036-be1059f80cad,904,,"[27.4, 26.5]",3930163,18,,,,2.3561945,,Right Foot,,,"[17.3, 36.6]",Ground Pass,14.283557,,,,,Nikola Milenković,5603.0,,,,,,1,From Goal Kick,Nemanja Gudelj,16489.0,Left Defensive Midfield,26,Serbia,786,['6ec94ee1-6497-453c-b351-7f42c8caeb04'],34,,,,,,,,,,,,,,,,,Serbia,786,00:18:34.368,Pass,
279,,,,,,,,,,,,,,,,,1.289492,,,,,,,,,,,,,,8b2aa931-9694-432c-9bd7-91c5d72ed49f,907,,"[19.1, 39.5]",3930163,18,,,,0.49513325,,Right Foot,,,"[29.1, 44.9]",Ground Pass,11.364858,,,,,Saša Lukić,6687.0,,,,,,1,From Goal Kick,Nikola Milenković,5603.0,Center Back,26,Serbia,786,['4f3107c3-99c4-4265-a627-064429d8c75a'],37,,,,,,,,,,,,,,,,,Serbia,786,00:18:37.704,Pass,
280,,,,,,,,,,,,,,,,,1.120242,,,,,,,,,,,,,,00f84e72-92a4-4e14-a83e-5d1f9dd204ab,909,,"[29.1, 44.9]",3930163,18,,,,2.7357583,,Right Foot,,,"[16.3, 50.4]",Ground Pass,13.931619,,,,,Nikola Milenković,5603.0,,,,,,1,From Goal Kick,Saša Lukić,6687.0,Right Defensive Midfield,26,Serbia,786,['51339239-7500-4ad0-93f7-ebf7fafbf006'],38,,,,,,,,,,,,,,,,,Serbia,786,00:18:38.993,Pass,
281,,,,,,,,,,,,,,,,,1.265196,,,,,,,,,,,,,,30c992e6-3419-4361-9b52-d76e3758e32f,913,,"[16.6, 56.7]",3930163,18,,,,1.7975951,,Left Foot,,,"[14.2, 67.1]",Ground Pass,10.673331,,,,,Milos Veljkovic,6321.0,,,,,,1,From Goal Kick,Nikola Milenković,5603.0,Center Back,26,Serbia,786,"['259a1947-8f38-4d6a-b048-f3f0ccc64447', '87485f44-74a6-43de-bc73-1db0f937bf6d']",41,,,,,,,,,,,,,,,,,Serbia,786,00:18:41.892,Pass,True
282,,,,,,,,,,,,,,,,,1.082707,,,,,,,,,,,,,,0c7b7eb6-e08b-4abf-8078-1d1b6938f152,916,,"[14.2, 67.1]",3930163,18,,,,-1.6722432,,Right Foot,,,"[12.5, 50.4]",Ground Pass,16.786304,,,,,Saša Lukić,6687.0,,,,,,1,From Goal Kick,Milos Veljkovic,6321.0,Right Center Back,26,Serbia,786,['a0c0b655-b128-4f7a-a27f-a8febebed772'],43,,,,,,,,,,,,,,,,,Serbia,786,00:18:43.941,Pass,
283,,,,,,,,,,,,,,,,,1.960961,,,,,,,,,,,,,,44add8cc-160c-4d79-9ced-be4b4765f39d,920,,"[12.5, 50.1]",3930163,18,,,,-2.1790323,,Left Foot,,,"[3.1, 36.6]",Ground Pass,16.450228,,,,,Predrag Rajković,15731.0,,,,,,1,From Goal Kick,Saša Lukić,6687.0,Right Defensive Midfield,26,Serbia,786,"['74931128-0616-4144-b5fb-37c63fbbd9c2', 'c5b7c83e-aef9-4d2c-801c-53fe75bf7a50']",45,,,,,,,,,,,,,,,,,Serbia,786,00:18:45.585,Pass,True
284,,,,,,,,,,,,,,,,,2.956625,,,,,,,,,,,,,,9776443b-eac2-44a0-95bd-2f022657679f,924,,"[4.2, 28.6]",3930163,18,,,,-0.25825223,,Left Foot,,,"[57.2, 14.6]",High Pass,54.81788,,,,,Aleksandar Mitrović,4269.0,,,,,,1,From Goal Kick,Predrag Rajković,15731.0,Goalkeeper,26,Serbia,786,"['65b705c7-3e4d-47da-91cb-b8b235b27528', '9322e273-22d9-4983-955f-55b5382b67fd']",49,,,,,,,,,,,,,,,,,Serbia,786,00:18:49.408,Pass,True
285,,,,,,,,,,,,,,,,,1.688499,,,,,,,,,,,,,,61da359a-02c5-4221-bfb1-29e174bb555f,927,,"[57.2, 15.1]",3930163,18,,,True,-1.0538659,,,,,"[65.5, 0.5]",High Pass,16.794344,,,,,Filip Kostić,5591.0,,,,,,1,From Goal Kick,Aleksandar Mitrović,4269.0,Center Forward,26,Serbia,786,"['31a6117f-fae5-4c88-935c-a1cf3b1d725b', '4ad9700f-4e3b-4050-81b7-e717ee8dd68c']",52,,,,,,,,,,,,,,,,,Serbia,786,00:18:52.365,Pass,True
286,,,,,,,,,,,,,,,,,0.604625,,,,,,,,,,,,,,e4cead57-8422-4285-bb54-b34ee84164f7,930,,"[72.1, 1.0]",3930163,18,,,,1.9546139,,Left Foot,,,"[70.0, 6.2]",Ground Pass,5.60803,,,Incomplete,,Aleksandar Mitrović,4269.0,,,,,,1,From Goal Kick,Filip Kostić,5591.0,Left Wing Back,26,Serbia,786,"['9269be57-f25a-4946-98f6-d35819cf1d56', 'f382f2a8-dc01-405d-ade1-895b23f4fc41']",55,,,,,,,,,,,,,,,,,Serbia,786,00:18:55.979,Pass,
287,,,,,,,,,,,,,,,,,2.813787,,,,,,,,,,,,,,b9dc2ffb-1b7e-412d-9362-edad7ddeafc3,933,,"[28.3, 73.3]",3930163,18,,,,-2.2455373,,Left Foot,,,"[7.1, 46.8]",Ground Pass,33.936558,,,,,Jordan Pickford,3468.0,,,,,Recovery,1,Regular Play,John Stones,3244.0,Right Center Back,27,England,768,['2b359a59-3ab8-4004-88be-458e8276ca82'],59,,,,,,,,,,,,,,,,,England,768,00:18:59.449,Pass,
288,,,,,,,,,,,,,,,,,1.066502,,,,,,,,,,,,,,1548959a-9267-4410-8b94-fedcf9b24057,937,,"[9.9, 44.2]",3930163,19,,,,-0.06720632,,Left Foot,,,"[20.3, 43.5]",Ground Pass,10.423532,,,,,Marc Guehi,34526.0,,,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,27,England,768,['8e00b162-a1fb-4bd1-8568-bede4a14618c'],3,,,,,,,,,,,,,,,,,England,768,00:19:03.395,Pass,
289,,,,,,,,,,,,,,,,,1.619995,,,,,,,,,,,,,,f694be68-fef7-4044-b3c5-f026424d966b,940,,"[20.3, 43.5]",3930163,19,,,,1.6222659,,Right Foot,,,"[18.6, 76.5]",Ground Pass,33.04376,,,,,John Stones,3244.0,,,,,,1,Regular Play,Marc Guehi,34526.0,Left Center Back,27,England,768,['c10b01f4-5605-425e-8319-8339f2e9ae8e'],4,,,,,,,,,,,,,,,,,England,768,00:19:04.502,Pass,
290,,,,,,,,,,,,,,,,,1.112412,,,,,,,,,,,,,,f4e4eb27-7d99-465c-82ed-5dd39139d96a,943,,"[20.3, 75.9]",3930163,19,,,,0.19043511,,Right Foot,,,"[36.9, 79.1]",Ground Pass,16.90562,,,,,Kyle Walker,3205.0,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,27,England,768,['9bebc288-18ce-448e-8dcb-7174af4ff9bc'],6,,,,,,,,,,,,,,,,,England,768,00:19:06.777,Pass,
291,,,,,,,,,,,,,,,,,0.588436,,,,,,,,,,,,,,fa09b40e-a18a-4aa9-9994-cd6955c4c1ec,946,,"[36.9, 79.1]",3930163,19,,,,3.033581,,Right Foot,,,"[28.6, 80.0]",Ground Pass,8.348653,,,Out,,John Stones,3244.0,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,27,England,768,['578ada4b-7ca1-48d1-a943-3e5aa3175033'],7,,,,,,,,,,,,,,,,,England,768,00:19:07.945,Pass,
292,,,,,,,,,,,,,,,,,1.954833,,,,,,,,,,,,,,79c019db-7ea0-4e05-9bff-a2007fb7773f,948,,"[82.5, 0.1]",3930163,19,,,,2.1362107,,,,,"[70.0, 19.8]",Low Pass,23.331095,,,,,Saša Lukić,6687.0,,,,,Throw-in,1,From Throw In,Filip Kostić,5591.0,Left Wing Back,28,Serbia,786,['b66c5af8-ff24-4a42-b675-782bb81b55aa'],19,,,,,,,,,,,,,,,,,Serbia,786,00:19:19.652,Pass,
293,,,,,,,,,,,,,,,,,2.182075,,,,,,,,,,,,,,60a65724-0645-41e2-9f3e-d27bb8a923ca,952,,"[69.7, 21.3]",3930163,19,,,,2.8821876,,Right Foot,,,"[43.7, 28.2]",Low Pass,26.9,,,,,Nikola Milenković,5603.0,,,,,,1,From Throw In,Saša Lukić,6687.0,Right Defensive Midfield,28,Serbia,786,"['4f845de2-7883-406b-ab11-12502273e171', 'ebf93af3-45e2-4ffc-a045-cc790a3210e1']",21,,,,,,,,,,,,,,,,,Serbia,786,00:19:21.639,Pass,True
294,,,,,,,,,,,,,,,,,3.235789,,,,,,,,,,,,,,dafbb557-b498-4ab7-8333-fb5659c6f729,955,,"[39.5, 29.3]",3930163,19,,,,1.7489811,,Right Foot,,,"[35.7, 50.4]",Ground Pass,21.43945,,,,,Milos Veljkovic,6321.0,,,,,,1,From Throw In,Nikola Milenković,5603.0,Center Back,28,Serbia,786,['b991ec15-86fe-4017-926b-33a887585aeb'],25,,,,,,,,,,,,,,,,,Serbia,786,00:19:25.163,Pass,
295,,,,,,,,,,,,,,,,,3.448427,,,,,,,,,,,,,,d4ec2dab-f82c-4a6a-9cc6-bf49e5b84579,958,,"[35.0, 67.7]",3930163,19,,,,-0.24791244,,Right Foot,,,"[91.1, 53.5]",High Pass,57.869247,,,,,Dušan Vlahović,18015.0,,,,,,1,From Throw In,Milos Veljkovic,6321.0,Right Center Back,28,Serbia,786,['42fb6790-1e06-4781-ad59-ecfb23d5a84a'],28,,,,,,,,,,,,,,,,,Serbia,786,00:19:28.856,Pass,
296,,,,,,,,,,,,,,,,,0.500086,,,,,,,,,,,,,,e67d2c4a-0f6a-4ba8-99f4-a00e22cc9da8,964,,"[34.2, 17.7]",3930163,19,,,,0.95613337,,Left Foot,,,"[39.0, 24.5]",Ground Pass,8.323461,,,,,Declan Rice,3943.0,,,,,Recovery,1,Regular Play,Marc Guehi,34526.0,Left Center Back,29,England,768,"['1f085178-a03f-41d8-af8e-3749b3cba5bc', 'f5ee0399-8f9f-45d9-b46e-d25161211aeb']",34,,,,,,,,,,,,,,,,,England,768,00:19:34.133,Pass,True
297,,,,,,,,,,,,,,,,,1.110452,,,,,,,,,,,,,,89d0c7ad-50b0-4e37-9eb1-8224f634055a,967,,"[23.1, 23.4]",3930163,19,,,,0.8701007,,Right Foot,,,"[32.8, 34.9]",Ground Pass,15.0446005,,,,,Trent Alexander-Arnold,3664.0,,,,,,1,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,29,England,768,['e3cbbdb0-9e61-4a2a-934c-058c165af7fe'],36,,,,,,,,,,,,,,,,,England,768,00:19:36.086,Pass,
298,,,,,,,,,,,,,,,,,1.0782,,,,,,,,,,,,,,97b0b703-e475-4cac-92d8-dbd2b05a60e9,972,,"[98.8, 51.5]",3930163,19,,,,-1.259798,2bb39cba-c542-4a26-9fd7-3b6f3f0a5089,Left Foot,,,"[101.5, 43.1]",Ground Pass,8.823265,,,,,Aleksandar Mitrović,4269.0,True,,,,Recovery,1,Regular Play,Andrija Živković,6318.0,Right Wing Back,30,Serbia,786,['3a52b1b0-e85f-4a46-af1f-f47da1c4ca10'],38,,,,,,,,,,,,,,,,,Serbia,786,00:19:38.937,Pass,
299,,,,,,,,,,,,,,,,,4.657989,,,,,,,,,,,,,,85ff51f0-b26d-4789-aeb1-d81f697f6a0e,978,,"[7.0, 44.6]",3930163,20,,,,0.11710875,,Right Foot,,,"[92.0, 54.6]",High Pass,85.58621,,,,,Bukayo Saka,22084.0,,,,,Goal Kick,1,From Goal Kick,Jordan Pickford,3468.0,Goalkeeper,31,England,768,['f4ef645b-ea7f-4cde-ad69-ae1ac99f8da3'],17,,,,,,,,,,,,,,,,,England,768,00:20:17.291,Pass,
300,,,,,,,,,,,,,,,,,1.535909,,,,,,,,,,,,,,bd1557fc-a4b7-4b51-90ea-f11cb517736f,984,,"[87.5, 57.1]",3930163,21,,,,-0.8339857,,Right Foot,,,"[110.0, 32.3]",High Pass,33.48567,,,,,Declan Rice,3943.0,,,,,Free Kick,1,From Free Kick,Trent Alexander-Arnold,3664.0,Right Defensive Midfield,32,England,768,['10ecf7b7-62bb-4f63-be36-bea41229435c'],8,,,,,,,,,,,,,,,,,England,768,00:21:08.517,Pass,
