,50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
385,,,,,,,,,,,,,,,,,,3.635522,,,,,,,,,,,,,1e3ee811-d154-45f0-926f-c3a04ccabfc1,1283,,,"[7.6, 44.4]",3930181,30,True,,,1.2429852,,Keeper Arm,,,"[16.0, 69.1]",Ground Pass,26.08927,,,,,Žan Karničnik,137487.0,,,,,,,1,From Keeper,Jan Oblak,6378.0,Goalkeeper,51,Slovenia,944,['1487828d-c296-4ca1-9bf3-9108a801f8a6'],31,,,,,,,,,,,,,,,,,Slovenia,944,00:30:31.398,Pass,
386,,,,,,,,,,,,,,,,,,2.183838,,,,,,,,,,,,,7afa38b0-aba0-4635-ad0d-c2c044a9d618,1286,,,"[34.1, 63.1]",3930181,30,,,,-2.577115,,Right Foot,,,"[8.2, 46.7]",Ground Pass,30.655668,,,,,Jan Oblak,6378.0,,,,,,,1,From Keeper,Žan Karničnik,137487.0,Right Back,51,Slovenia,944,['bbe629de-b217-441b-904e-33fb3bb7aa93'],39,,,,,,,,,,,,,,,,,Slovenia,944,00:30:39.192,Pass,
387,,,,,,,,,,,,,,,,,,1.780054,,,,,,,,,,,,,14d55b6e-1047-4cb5-83be-45fe38abadce,1289,,,"[8.2, 46.7]",3930181,30,,,,-1.2413452,,Right Foot,,,"[17.5, 19.5]",Ground Pass,28.745956,,,,,Jaka Bijol,16047.0,,,,,,,1,From Keeper,Jan Oblak,6378.0,Goalkeeper,51,Slovenia,944,['d12c3f1c-6c9a-483f-876a-fd63995f6582'],41,,,,,,,,,,,,,,,,,Slovenia,944,00:30:41.416,Pass,
388,,,,,,,,,,,,,,,,,,1.126038,,,,,,,,,,,,,446fa02a-3de1-491b-b862-2fa7cce2df98,1292,,,"[22.6, 16.4]",3930181,30,,,,-0.72704524,,Right Foot,,,"[38.0, 2.7]",Ground Pass,20.611889,,,,,Erik Janža,28211.0,,,,,,,1,From Keeper,Jaka Bijol,16047.0,Left Center Back,51,Slovenia,944,['57eea842-e433-421b-8131-fc3c9bb54310'],44,,,,,,,,,,,,,,,,,Slovenia,944,00:30:44.519,Pass,
389,,,,,,,,,,,,,,,,,,1.514217,,,,,,,,,,,,,7817164f-3b1e-46bd-a074-6066dd8898a6,1295,,,"[37.8, 2.4]",3930181,30,,,,2.3935602,,Left Foot,,,"[26.7, 12.7]",Ground Pass,15.142655,,,,,Jaka Bijol,16047.0,,,,,,,1,From Keeper,Erik Janža,28211.0,Left Back,51,Slovenia,944,['fd51cbec-ccff-4fc9-9163-9761e5a62eeb'],46,,,,,,,,,,,,,,,,,Slovenia,944,00:30:46.904,Pass,
390,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,cb70956c-2a50-4283-af11-3c8a1e9d69be,1298,,,"[26.7, 12.7]",3930181,30,,,,1.0832012,,Right Foot,,,"[30.2, 19.3]",Ground Pass,7.470609,,,,,Adam Gnezda Čerin,31968.0,,,,,,,1,From Keeper,Jaka Bijol,16047.0,Left Center Back,51,Slovenia,944,['bcc344b7-0a49-4fed-86ed-a7b5bf7a3a28'],48,,,,,,,,,,,,,,,,,Slovenia,944,00:30:48.904,Pass,
391,,,,,,,,,,,,,,,,,,2.121028,,,,,,,,,,,,,20ba2a05-7f97-4cc7-bf3b-6d92d1490b63,1301,,,"[47.0, 32.3]",3930181,30,,,,1.1581349,,Right Foot,,,"[65.3, 74.1]",Ground Pass,45.630363,,,,,Žan Karničnik,137487.0,,,True,,,,1,From Keeper,Adam Gnezda Čerin,31968.0,Right Defensive Midfield,51,Slovenia,944,['ad5789ff-3478-4baf-8e23-87ba1834fc8b'],54,,,,,,,,,,,,,,,,,Slovenia,944,00:30:54.969,Pass,
392,,,,,,,,,,,,,,,,,,1.671435,,,,,,,,,,,,,0653a88d-e26e-48e6-8eb5-09c02679fcd5,1304,,,"[60.1, 74.8]",3930181,31,,,,-2.4721553,,Right Foot,,,"[34.7, 54.7]",Ground Pass,32.390892,,,,,Vanja Drkušić,205932.0,,,,,,,1,From Keeper,Žan Karničnik,137487.0,Right Back,51,Slovenia,944,['bba42efa-507b-4fab-b687-ebbc312e2559'],0,,,,,,,,,,,,,,,,,Slovenia,944,00:31:00.453,Pass,
393,,,,,,,,,,,,,,,,,,1.625147,,,,,,,,,,,,,a7e00fbb-d0d9-4bd6-930e-625bbde6917b,1307,,,"[33.1, 53.6]",3930181,31,,,,-1.4259112,,Right Foot,,,"[37.2, 25.5]",Ground Pass,28.397535,,,,,Jaka Bijol,16047.0,,,,,,,1,From Keeper,Vanja Drkušić,205932.0,Right Center Back,51,Slovenia,944,['aafdb507-6194-41f5-b456-210b7b3ca930'],3,,,,,,,,,,,,,,,,,Slovenia,944,00:31:03.693,Pass,
394,,,,,,,,,,,,,,,,,,2.096102,,,,,,,,,,,,,91e45b36-22c8-431a-a2ca-ca9fab9aeb0a,1310,,,"[45.4, 31.3]",3930181,31,,,,1.5513543,,Right Foot,,,"[46.1, 67.3]",Ground Pass,36.006805,,,,,Žan Karničnik,137487.0,,,,,,,1,From Keeper,Jaka Bijol,16047.0,Left Center Back,51,Slovenia,944,['51efd26c-710e-4b00-98d3-3787c94de50d'],9,,,,,,,,,,,,,,,,,Slovenia,944,00:31:09.848,Pass,
395,,,,,,,,,,,,,,,,,,2.549257,,,,,,,,,,,,,058d001e-9a9f-4c09-b319-d76aaa006cba,1314,,,"[46.7, 67.2]",3930181,31,,,,-0.99201393,,Right Foot,,,"[64.8, 39.5]",High Pass,33.08927,,,Incomplete,,Benjamin Šeško,38759.0,,,,,,,1,From Keeper,Žan Karničnik,137487.0,Right Back,51,Slovenia,944,"['0f942d6a-7b40-4cc4-b624-333acb16396b', '19ecfcd4-8858-48c0-902a-6c1bf732fdb0', 'a3a44df6-244f-4d26-abc2-0280d221b5af']",11,,,,,,,,,,,,,,,,,Slovenia,944,00:31:11.985,Pass,True
396,,,,,,,,,,,,,,,,,,1.535521,,,,,,,,,,,,,0f942d6a-7b40-4cc4-b624-333acb16396b,1316,,,"[55.3, 40.6]",3930181,31,,,,-2.4125862,,Head,,,"[42.2, 28.9]",Low Pass,17.564169,,,Incomplete,,Declan Rice,3943.0,,,,,,Recovery,1,From Keeper,Conor Gallagher,29399.0,Right Defensive Midfield,51,Slovenia,944,"['02cc80c8-d93a-4ca6-8c45-e341a367732a', '058d001e-9a9f-4c09-b319-d76aaa006cba', '8a47d2c0-88f4-4f65-80f8-78062e426e92']",14,,,,,,,,,,,,,,,,,England,768,00:31:14.534,Pass,
397,,,,,,,,,,,,,,,,,,0.867884,,,,,,,,,,,,,39c64755-9423-4102-9e7e-8b8a08b6cf23,1326,,,"[13.6, 33.4]",3930181,31,,,,-1.1324598,,Keeper Arm,,,"[15.1, 30.2]",Ground Pass,3.5341194,,,,,Marc Guehi,34526.0,,,,,,,1,Regular Play,Jordan Pickford,3468.0,Goalkeeper,52,England,768,['a01e7bc0-dd79-464a-9de7-c52e927815eb'],28,,,,,,,,,,,,,,,,,England,768,00:31:28.298,Pass,
398,,,,,,,,,,,,,,,,,,0.861861,,,,,,,,,,,,,5b0ec0cd-2675-4cb7-9f1f-74fc71f9b91c,1329,,,"[14.9, 29.6]",3930181,31,,,,0.032597147,,Left Foot,,,"[24.1, 29.9]",Ground Pass,9.20489,,,,,Declan Rice,3943.0,,,,,,,1,Regular Play,Marc Guehi,34526.0,Left Center Back,52,England,768,['1153907c-bfbb-4199-aa0d-8a92a9657e0a'],29,,,,,,,,,,,,,,,,,England,768,00:31:29.519,Pass,
399,,,,,,,,,,,,,,,,,,1.271519,,,,,,,,,,,,,1d0da6f2-b7f2-4b6e-a96e-2579e4d34c9e,1332,,,"[31.7, 31.3]",3930181,31,,,,1.4081825,,Right Foot,,,"[35.9, 56.9]",Ground Pass,25.942244,,,,,Kyle Walker,3205.0,,,,,,,1,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,52,England,768,['66f4fe98-750a-498c-baf4-4c631b6f02fc'],35,,,,,,,,,,,,,,,,,England,768,00:31:35.145,Pass,
400,,,,,,,,,,,,,,,,,,1.353869,,,,,,,,,,,,,c380cd66-b0b6-40a7-8d64-8dfc591188b1,1335,,,"[44.6, 62.5]",3930181,31,,,,0.57469964,,Left Foot,,,"[65.6, 76.1]",Ground Pass,25.019192,,,,,Bukayo Saka,22084.0,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,52,England,768,['7c7707bb-697f-43cd-88b6-07d67497c8df'],39,,,,,,,,,,,,,,,,,England,768,00:31:39.857,Pass,
401,,,,,,,,,,,,,,,,,,0.967001,,,,,,,,,,,,,fcab2535-539a-4632-be48-c800e6acbff3,1339,,,"[63.7, 68.7]",3930181,31,,,,0.04164258,,Left Foot,,,"[75.7, 69.2]",Ground Pass,12.010412,,,,,Harry Kane,10955.0,,,,,,,1,Regular Play,Bukayo Saka,22084.0,Right Wing,52,England,768,['e9d92a1c-b209-467b-9680-21e4df79d07b'],43,,,,,,,,,,,,,,,,,England,768,00:31:43.387,Pass,
402,,,,,,,,,,,,,,,,,,1.531439,,,,,,,,,,,,,ce4b6cc1-6da4-4279-b953-094ef0c3604c,1343,,,"[75.0, 68.0]",3930181,31,,,,2.708883,,Right Foot,,,"[54.0, 77.7]",Ground Pass,23.132013,,,,,Kyle Walker,3205.0,,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,52,England,768,['64860b6e-fb9e-4602-a1bb-53ecab72a59b'],44,,,,,,,,,,,,,,,,,England,768,00:31:44.577,Pass,
403,,,,,,,,,,,,,,,,,,0.817047,,,,,,,,,,,,,8f279ad8-a058-4b0e-bcd7-1ef041739448,1346,,,"[53.2, 77.2]",3930181,31,,,,-0.573799,,Right Foot,,,"[61.4, 71.9]",Ground Pass,9.763708,,,,,Conor Gallagher,29399.0,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,52,England,768,['d94e7aed-eff1-447a-94aa-d77ccbf563df'],47,,,,,,,,,,,,,,,,,England,768,00:31:47.071,Pass,
404,,,,,,,,,,,,,,,,,,1.396222,,,,,,,,,,,,,2bfd2782-eae0-43d0-bc1b-4ef62f0351d6,1349,,,"[61.4, 71.9]",3930181,31,,,,-3.1045725,,Right Foot,,,"[47.9, 71.4]",Ground Pass,13.509256,,,,,Kyle Walker,3205.0,,,,,,,1,Regular Play,Conor Gallagher,29399.0,Right Defensive Midfield,52,England,768,['7685513f-ddbf-4000-a862-d9cf2fa0f981'],48,,,,,,,,,,,,,,,,,England,768,00:31:48.008,Pass,
405,,,,,,,,,,,,,,,,,,2.367809,,,,,,,,,,,,,a524d3c8-e57b-42ef-8da0-534bde53dc75,1352,,,"[46.9, 69.3]",3930181,31,,,,-1.4508082,,Right Foot,,,"[53.7, 12.9]",Ground Pass,56.80845,,,,,Kieran Trippier,3308.0,,,True,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,52,England,768,['407f2950-3855-4e40-adeb-6b39a8874ba9'],51,,,,,,,,,,,,,,,,,England,768,00:31:51.263,Pass,
406,,,,,,,,,,,,,,,,,,1.02819,,,,,,,,,,,,,0b00565b-59ca-45a0-a520-5249be896ea0,1355,,,"[57.9, 5.5]",3930181,31,,,,-0.13352905,,Right Foot,,,"[71.3, 3.7]",Ground Pass,13.520355,,,,,Phil Foden,4354.0,,,,,,,1,Regular Play,Kieran Trippier,3308.0,Left Back,52,England,768,['84042ce7-ad70-46d9-8873-426139a23a47'],55,,,,,,,,,,,,,,,,,England,768,00:31:55.506,Pass,
407,,,,,,,,,,,,,,,,,,1.455068,,,,,,,,,,,,,809e1ad0-709b-46bb-b8b8-dd653cddfab0,1358,,,"[76.0, 2.6]",3930181,32,,,,2.1788855,,Left Foot,,,"[68.9, 12.8]",Ground Pass,12.427792,,,,,Kieran Trippier,3308.0,,,,,,,1,Regular Play,Phil Foden,4354.0,Left Wing,52,England,768,['8765ccc2-c144-4cc8-aeeb-bd86ede0d7d6'],0,,,,,,,,,,,,,,,,,England,768,00:32:00.014,Pass,
408,,,,,,,,,,,,,,,,,,0.83336,,,,,,,,,,,,,550b7be3-b9a2-41de-a2b3-60bbc806f160,1361,,,"[68.9, 12.8]",3930181,32,,,,-1.028797,,Right Foot,,,"[74.5, 3.5]",Ground Pass,10.855874,,,,,Phil Foden,4354.0,,,,,,,1,Regular Play,Kieran Trippier,3308.0,Left Back,52,England,768,['14a84ca4-3db2-4884-944a-5b241169ad80'],2,,,,,,,,,,,,,,,,,England,768,00:32:02.542,Pass,
409,,,,,,,,,,,,,,,,,,1.69757,,,,,,,,,,,,,e53c5ae3-5c54-44bf-9db5-04d2e39f22f5,1364,,,"[71.6, 7.3]",3930181,32,,,,2.2220192,,Left Foot,,,"[55.9, 27.9]",Ground Pass,25.900772,,,,,Marc Guehi,34526.0,,,,,,,1,Regular Play,Phil Foden,4354.0,Left Wing,52,England,768,['c170fab3-8731-4c47-8d1c-5b17a207da9b'],4,,,,,,,,,,,,,,,,,England,768,00:32:04.929,Pass,
410,,,,,,,,,,,,,,,,,,1.544341,,,,,,,,,,,,,1973f4df-1665-432a-b1c2-a5e345b689f1,1367,,,"[55.3, 27.5]",3930181,32,,,,1.6453907,,Right Foot,,,"[53.2, 55.6]",Ground Pass,28.17836,,,,,John Stones,3244.0,,,,,,,1,Regular Play,Marc Guehi,34526.0,Left Center Back,52,England,768,['6ef5a828-b9b0-48ea-8858-bdff96f43f86'],8,,,,,,,,,,,,,,,,,England,768,00:32:08.240,Pass,
411,,,,,,,,,,,,,,,,,,2.116123,,,,,,,,,,,,,918c0f14-cd57-4966-885d-7e8a0fc0ca99,1370,,,"[53.8, 53.0]",3930181,32,,,,-1.5707964,,Right Foot,,,"[53.8, 30.9]",Ground Pass,22.1,,,,,Marc Guehi,34526.0,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,52,England,768,['d9ebfa3c-71b2-44ee-afff-d4e6c0dc3fae'],11,,,,,,,,,,,,,,,,,England,768,00:32:11.767,Pass,
412,,,,,,,,,,,,,,,,,,1.495952,,,,,,,,,,,,,4a1daff0-dc7e-42fb-98d5-c2e5feae179c,1373,,,"[53.8, 30.9]",3930181,32,,,,-1.0546805,,Right Foot,,,"[63.9, 13.1]",Ground Pass,20.465826,,,,,Kieran Trippier,3308.0,,,,,,,1,Regular Play,Marc Guehi,34526.0,Left Center Back,52,England,768,['e53e9cef-a1f0-4338-98c4-f7f596d1c89a'],14,,,,,,,,,,,,,,,,,England,768,00:32:14.242,Pass,
413,,,,,,,,,,,,,,,,,,1.00954,,,,,,,,,,,,,e3585d0a-5433-44a6-a4f8-084e96ca83be,1376,,,"[64.0, 10.2]",3930181,32,,,,-0.19204801,,Right Foot,,,"[78.4, 7.4]",Ground Pass,14.669697,,,,,Jude Bellingham,30714.0,,,,,,,1,Regular Play,Kieran Trippier,3308.0,Left Back,52,England,768,['2804b24e-f2d4-439b-bb59-28b478219b40'],16,,,,,,,,,,,,,,,,,England,768,00:32:16.587,Pass,
414,,,,,,,,,,,,,,,,,,0.96158,,,,,,,,,,,,,9aec1e91-9a85-4c0d-8a14-90d02dc6edfc,1379,,,"[78.4, 7.4]",3930181,32,,,,2.5022068,,Right Foot,,,"[70.6, 13.2]",Ground Pass,9.720082,,,,,Kieran Trippier,3308.0,,,,,,,1,Regular Play,Jude Bellingham,30714.0,Center Attacking Midfield,52,England,768,['b61e4cc0-1746-4c8f-a055-cbf5b76a81d8'],18,,,,,,,,,,,,,,,,,England,768,00:32:18.872,Pass,
415,,,,,,,,,,,,,,,,,,0.821814,,,,,,,,,,,,,c5dfdb88-0919-4821-b6be-b9603e24730a,1382,,,"[70.5, 14.2]",3930181,32,,,,0.7107074,,Right Foot,,,"[78.4, 21.0]",Ground Pass,10.423532,,,,,Harry Kane,10955.0,,,,,,,1,Regular Play,Kieran Trippier,3308.0,Left Back,52,England,768,['97fb0429-eeca-4efa-b9f5-e5ca7a848946'],20,,,,,,,,,,,,,,,,,England,768,00:32:20.688,Pass,
416,,,,,,,,,,,,,,,,,,1.370688,,,,,,,,,,,,,1fc40c21-71f8-4c42-a673-f5c0cc95d1c3,1386,,,"[79.4, 22.0]",3930181,32,,,,3.0442271,,Right Foot,,,"[57.9, 24.1]",Ground Pass,21.602314,,,,,Marc Guehi,34526.0,,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,52,England,768,"['09a7bec3-6a40-4098-8532-2d60e5c0612e', 'f08c3fc6-884b-4c88-af09-82f3e60ec74c']",21,,,,,,,,,,,,,,,,,England,768,00:32:21.550,Pass,True
417,,,,,,,,,,,,,,,,,,1.135168,,,,,,,,,,,,,b139c48a-2ba2-45ca-9e8c-a2e94a2ec3e1,1389,,,"[55.9, 24.6]",3930181,32,,,,-0.051500812,,Right Foot,,,"[65.6, 24.1]",Ground Pass,9.712878,,,,,Harry Kane,10955.0,,,,,,,1,Regular Play,Marc Guehi,34526.0,Left Center Back,52,England,768,['22b88c40-c51b-442f-aa90-9d20b1aabbf4'],24,,,,,,,,,,,,,,,,,England,768,00:32:24.612,Pass,
418,,,,,,,,,,,,,,,,,,1.060181,,,,,,,,,,,,,687b1f6d-ef9e-4562-bf26-d54d7a176b12,1393,,,"[64.8, 24.1]",3930181,32,,,,2.7784457,,Right Foot,,,"[54.8, 27.9]",Ground Pass,10.697663,,,,,Marc Guehi,34526.0,,,,,,,1,Regular Play,Harry Kane,10955.0,Center Forward,52,England,768,['d8dc86af-faa9-42b4-95c1-85bb1394cdb0'],25,,,,,,,,,,,,,,,,,England,768,00:32:25.908,Pass,
419,,,,,,,,,,,,,,,,,,1.406274,,,,,,,,,,,,,7650a37b-b199-4b98-8040-ddbead6465de,1396,,,"[62.1, 35.1]",3930181,32,,,,1.886011,,Left Foot,,,"[56.1, 53.5]",Ground Pass,19.353552,,,,,John Stones,3244.0,,,,,,,1,Regular Play,Marc Guehi,34526.0,Left Center Back,52,England,768,['3b4cbd13-1d2f-4e4a-aacd-fbaea7954c0e'],31,,,,,,,,,,,,,,,,,England,768,00:32:31.264,Pass,
420,,,,,,,,,,,,,,,,,,1.281074,,,,,,,,,,,,,1a0a57fc-9861-4d15-bc74-90bfcb86a321,1399,,,"[55.8, 54.6]",3930181,32,,,,0.9607555,,Left Foot,,,"[69.5, 74.2]",Ground Pass,23.913385,,,,,Kyle Walker,3205.0,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,52,England,768,['f991f230-ce68-4d9b-b71c-bf884b56923e'],33,,,,,,,,,,,,,,,,,England,768,00:32:33.279,Pass,
421,,,,,,,,,,,,,,,,,,1.149541,,,,,,,,,,,,,e92c5621-f15e-4eea-bb89-831694b5a022,1402,,,"[69.7, 75.5]",3930181,32,,,,0.031485654,,Right Foot,,,"[82.4, 75.9]",Ground Pass,12.706298,,,,,Bukayo Saka,22084.0,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,52,England,768,['b57171bb-8369-4f8c-90cb-524b34d3e83e'],36,,,,,,,,,,,,,,,,,England,768,00:32:36.092,Pass,
422,,,,,,,,,,,,,,,,,,1.159372,,,,,,,,,,,,,ac9507d2-a57b-4f49-ba55-d45b7b966b14,1406,,,"[82.9, 75.9]",3930181,32,,,,3.0448804,,Left Foot,,,"[69.5, 77.2]",Ground Pass,13.462912,,,,,Kyle Walker,3205.0,,,,,,,1,Regular Play,Bukayo Saka,22084.0,Right Wing,52,England,768,"['23ed6576-9c38-419c-aa37-fb9073519f87', 'e74c4d04-6125-4369-a41a-a84b6a00ac21']",37,,,,,,,,,,,,,,,,,England,768,00:32:37.361,Pass,True
423,,,,,,,,,,,,,,,,,,1.894197,,,,,,,,,,,,,dc25c28c-1a5a-43e8-a7cc-a3d48eaa4d7f,1409,,,"[69.5, 77.2]",3930181,32,,,,-2.6821203,,Right Foot,,,"[50.3, 67.7]",Ground Pass,21.421719,,,,,John Stones,3244.0,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,52,England,768,['f5a595f9-9872-4c7d-8dc6-4529c9bef315'],39,,,,,,,,,,,,,,,,,England,768,00:32:39.706,Pass,
424,,,,,,,,,,,,,,,,,,1.850591,,,,,,,,,,,,,7e2ed828-9e1b-4a46-a1ba-fa941f223a5b,1412,,,"[53.4, 59.6]",3930181,32,,,,-1.4985539,,Right Foot,,,"[55.6, 29.2]",Ground Pass,30.479502,,,,,Marc Guehi,34526.0,,,,,,,1,Regular Play,John Stones,3244.0,Right Center Back,52,England,768,['b5840808-867a-4497-a8b4-4c8fc14b9f4c'],43,,,,,,,,,,,,,,,,,England,768,00:32:43.400,Pass,
425,,,,,,,,,,,,,,,,,,0.642318,,,,,,,,,,,,,c3b048e8-a289-4206-9169-b1def521ed50,1416,,,"[64.8, 28.8]",3930181,32,,,,0.3746812,,Right Foot,,,"[73.7, 32.3]",Ground Pass,9.563472,,,,,Declan Rice,3943.0,,,,,,,1,Regular Play,Marc Guehi,34526.0,Left Center Back,52,England,768,['7b2cacca-fd86-4956-86f8-008bd81966c3'],50,,,,,,,,,,,,,,,,,England,768,00:32:50.208,Pass,
426,,,,,,,,,,,,,,,,,,0.681579,,,,,,,,,,,,,b775914d-a788-4b81-9667-5bbdb4fa7625,1419,,,"[73.1, 31.2]",3930181,32,,,,-1.5599272,,Right Foot,,,"[73.2, 22.0]",Ground Pass,9.200543,,,,,Phil Foden,4354.0,,,,,,,1,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,52,England,768,['c71c1235-a442-430e-a9ee-a0c603e53fe5'],51,,,,,,,,,,,,,,,,,England,768,00:32:51.390,Pass,
427,,,,,,,,,,,,,,,,,,1.386401,,,,,,,,,,,,,336d0fe3-edac-40e4-afe7-d828ee37115d,1422,,,"[73.2, 21.6]",3930181,32,,,,-1.1171151,,Left Foot,,,"[79.1, 9.5]",Ground Pass,13.461798,,,,,Kieran Trippier,3308.0,,,,,,,1,Regular Play,Phil Foden,4354.0,Left Wing,52,England,768,['4f87c039-bca6-4644-bf7c-5735b610c466'],52,,,,,,,,,,,,,,,,,England,768,00:32:52.520,Pass,
428,,,,,,,,,,,,,,,,,,1.054354,,,,,,,,,,,,,2f9e25cf-f89f-40bf-ae6c-6cf00a847e5d,1425,,,"[78.4, 8.6]",3930181,32,,,,1.8127168,,Left Foot,,,"[76.5, 16.3]",Ground Pass,7.930952,,,,,Phil Foden,4354.0,,,,,,,1,Regular Play,Kieran Trippier,3308.0,Left Back,52,England,768,['84203d37-115c-4d74-bedf-e3293d3dace0'],54,,,,,,,,,,,,,,,,,England,768,00:32:54.706,Pass,
429,,,,,,,,,,,,,,,,,,0.658486,,,,,,,,,,,,,b01eb800-7c8c-4b9f-b56f-12bfb00a2016,1428,,,"[76.5, 16.3]",3930181,32,,,,0.3186546,,Left Foot,,,"[86.2, 19.5]",Ground Pass,10.214206,,,,,Jude Bellingham,30714.0,,,,,,,1,Regular Play,Phil Foden,4354.0,Left Wing,52,England,768,['9d800aac-0ce9-4a2d-9077-d26822da55b6'],57,,,,,,,,,,,,,,,,,England,768,00:32:57.431,Pass,
430,,,,,,,,,,,,,,,,,,0.666811,,,,,,,,,,,,,8f339299-1b50-4f82-9708-88bbc9f6e0af,1430,,,"[87.3, 19.5]",3930181,32,,,,-2.221873,,Left Foot,,,"[84.1, 15.3]",Ground Pass,5.2801514,,,,,Phil Foden,4354.0,,,,,,,1,Regular Play,Jude Bellingham,30714.0,Center Attacking Midfield,52,England,768,['d8e073e9-6ff9-4625-9733-7d7482add5c6'],58,,,,,,,,,,,,,,,,,England,768,00:32:58.090,Pass,
431,,,,,,,,,,,,,,,,,,1.429551,,,,,,,,,,,,,d31d8d09-a0b7-463d-8d10-31d017f3c4ca,1433,,,"[89.7, 15.2]",3930181,32,,,,-0.967047,,Left Foot,,,"[95.7, 6.5]",Ground Pass,10.568349,,,,,Kieran Trippier,3308.0,,,,,,,1,Regular Play,Phil Foden,4354.0,Left Wing,52,England,768,['5a084450-5473-4c25-99a1-1afa858f1dcc'],59,,,,,,,,,,,,,,,,,England,768,00:32:59.526,Pass,
432,,,,,,,,,,,,,,,,,,1.156255,,,,,,,,,,,,,5017c69f-bdad-4d7b-8fa5-f2cf79032c48,1436,,,"[95.7, 5.6]",3930181,33,,,,1.9924266,,Right Foot,,,"[89.6, 19.2]",Ground Pass,14.905368,,,,,Declan Rice,3943.0,,,,,,,1,Regular Play,Kieran Trippier,3308.0,Left Back,52,England,768,['bc08a922-1418-4d64-9ba3-484d69e5cd3e'],1,,,,,,,,,,,,,,,,,England,768,00:33:01.505,Pass,
433,,,,,,,,,,,,,,,,,,1.12502,,,,,,,,,,,,,8744e33e-300b-4984-ab52-4d3510304bc7,1441,,,"[98.0, 19.2]",3930181,33,,,,-1.6179312,,Right Foot,,,"[97.5, 8.6]",Ground Pass,10.611786,,,,,Kieran Trippier,3308.0,,,,,,,1,Regular Play,Declan Rice,3943.0,Left Defensive Midfield,52,England,768,"['3b94eb1b-784b-4436-91c7-aaf1c460a1f4', 'cf78299f-1661-478e-b1ff-13b43eb4fc3a']",6,,,,,,,,,,,,,,,,,England,768,00:33:06.931,Pass,True
434,,,,,,,,,,,,,,,,,,2.058293,,,,,,,,,,,,,2f6e5060-339c-465a-b0e6-9011acbaad83,1444,,,"[98.3, 6.3]",3930181,33,,,,0.73927706,,Right Foot,,,"[111.9, 18.7]",Ground Pass,18.404346,,,,,Phil Foden,4354.0,,,,,,,1,Regular Play,Kieran Trippier,3308.0,Left Back,52,England,768,['564e901d-9af3-4d3a-9776-3b0733ccf7b4'],8,,,,,,,,,,,,,,,,,England,768,00:33:08.958,Pass,
435,,,,,,,,,,,,,,,,,,2.06344,,,,,,,,,,,,,5eb3acf0-2976-423a-9cee-1e951ff70bd6,1447,,,"[116.4, 22.6]",3930181,33,,,,2.1738176,,Left Foot,True,,"[96.5, 51.5]",Low Pass,35.088745,,,,,Kyle Walker,3205.0,,,,,,,1,Regular Play,Phil Foden,4354.0,Left Wing,52,England,768,['8c8cd808-9189-4f5a-bc2b-24c7105d5eb8'],12,,,,,,,,,,,,,,,,,England,768,00:33:12.192,Pass,
436,,,,,,,,,,,,,,,,,,2.982298,,,,,,,,,,,,,c6d43de5-cbfb-48bf-8f9a-74660386d35d,1449,,,"[95.9, 51.7]",3930181,33,,,,1.4121411,,Right Foot,,,"[98.3, 66.7]",Low Pass,15.190786,,,,,Bukayo Saka,22084.0,,,,,,,1,Regular Play,Kyle Walker,3205.0,Right Back,52,England,768,['43d42b8c-2ee8-486f-b6f3-bc48bd6bf96c'],14,,,,,,,,,,,,,,,,,England,768,00:33:14.255,Pass,
